Vulnerability ID,Vulnerability Type,Severity,First Detection Time (YYYY/MM/dd HH:mm),Status,State,URL,Method,Source Filename,Source Line,Source Input,Destination Filename,Destination Line,Destination Output,Assigned User,CWE
5705,Missing_X_XSS_Protection_Header,INFO,2020/02/14 07:59,RECURRENT,TO_VERIFY,/pathtraver-00/BenchmarkTest00001,POST,org/apache/catalina/core/ApplicationFilterChain.java,140,The beginning of file: 'C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName' is: Test is a test file.&#xa;,org/apache/catalina/core/ApplicationFilterChain.java,140,The beginning of file: 'C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName' is: Test is a test file.&#xa;,,693
5704,Click_Jacking,INFO,2020/02/14 07:59,RECURRENT,TO_VERIFY,/pathtraver-00/BenchmarkTest00001,POST,org/apache/catalina/core/ApplicationFilterChain.java,140,The beginning of file: 'C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName' is: Test is a test file.&#xa;,org/apache/catalina/core/ApplicationFilterChain.java,140,The beginning of file: 'C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName' is: Test is a test file.&#xa;,,693
7481,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02654?BenchmarkTest02654=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02654.java,43,BenchmarkTest02654=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02654.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
7505,Session_Id_Disclosure,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest02709,POST,org/owasp/benchmark/testcode/BenchmarkTest02709.java,65,https,org/owasp/benchmark/testcode/BenchmarkTest02709.java,65,https,,
7506,Session_Id_Disclosure,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest02710,POST,org/owasp/benchmark/testcode/BenchmarkTest02710.java,65,https,org/owasp/benchmark/testcode/BenchmarkTest02710.java,65,https,,
7473,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02649?BenchmarkTest02649=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02649.java,43,BenchmarkTest02649=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02649.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7475,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02650?BenchmarkTest02650=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02650.java,43,BenchmarkTest02650=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02650.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7484,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02655?BenchmarkTest02655=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02655.java,43,BenchmarkTest02655=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02655.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
7485,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02656?BenchmarkTest02656=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02656.java,43,BenchmarkTest02656=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02656.java,66,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
7478,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02651?BenchmarkTest02651=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02651.java,43,BenchmarkTest02651=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02651.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7479,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-06/BenchmarkTest02653?BenchmarkTest02653=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02653.java,43,BenchmarkTest02653=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02653.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7471,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02647?BenchmarkTest02647=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02647.java,43,BenchmarkTest02647=bar&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,<!DOCTYPE html> <html> <body> <p>For query: SELECT &#x2a; from USERS where USERNAME&#x3d;&#x27;foo&#x27; and PASSWORD&#x3d;&#x27;bar&#x27;<br>The SQL query was processed successfully but the number of rows affected is unknown.</p> </body> </html>,,79
7472,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02647?BenchmarkTest02647=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02647.java,43,BenchmarkTest02647=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02647.java,66,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7469,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02646?BenchmarkTest02646=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02646.java,43,BenchmarkTest02646=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,569,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7467,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02645?BenchmarkTest02645=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02645.java,43,BenchmarkTest02645=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7464,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02644?BenchmarkTest02644=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02644.java,43,BenchmarkTest02644=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7462,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02643?BenchmarkTest02643=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02643.java,43,BenchmarkTest02643=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7456,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02638?BenchmarkTest02638=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02638.java,43,BenchmarkTest02638=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,569,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7449,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02628?BenchmarkTest02628=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02628.java,43,BenchmarkTest02628=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02628.java,66,"{call verifyUserPassword('foo','bar')}",,89
7450,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02630?BenchmarkTest02630=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02630.java,43,BenchmarkTest02630=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02630.java,66,"{call verifyUserPassword('foo','bar')}",,89
7425,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02588?BenchmarkTest02588=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02588.java,43,BenchmarkTest02588=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7426,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02591?BenchmarkTest02591=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02591.java,43,BenchmarkTest02591=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeText_SafeStuff and b.,,79
7427,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02592?BenchmarkTest02592=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02592.java,43,BenchmarkTest02592=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: SafeTexZ and b.,,79
7428,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02595?BenchmarkTest02595=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02595.java,43,BenchmarkTest02595=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7429,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02597?BenchmarkTest02597=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02597.java,43,BenchmarkTest02597=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeTexZ,,79
7430,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02598?BenchmarkTest02598=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02598.java,43,BenchmarkTest02598=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7437,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02608?BenchmarkTest02608=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02608.java,43,BenchmarkTest02608=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Parameter value: SafeText,,79
7452,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02632?BenchmarkTest02632=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02632.java,43,BenchmarkTest02632=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02632.java,66,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7459,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02641?BenchmarkTest02641=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02641.java,43,BenchmarkTest02641=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7460,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02642?BenchmarkTest02642=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02642.java,43,BenchmarkTest02642=bar&password=&username=,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7455,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02635?BenchmarkTest02635=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02635.java,43,BenchmarkTest02635=bar&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02635.java,66,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7438,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-03/BenchmarkTest02611?BenchmarkTest02611=.&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02611.java,43,BenchmarkTest02611=.&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02611.java,85,.,,78
7439,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-03/BenchmarkTest02612?BenchmarkTest02612=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02612.java,43,BenchmarkTest02612=FOO%3Decho+Injection&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02612.java,69,FOO=echo Injection,,78
7440,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-03/BenchmarkTest02613?BenchmarkTest02613=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02613.java,43,BenchmarkTest02613=FOO%3Decho+Injection&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02613.java,66,FOO=echo Injection,,78
7447,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02627?BenchmarkTest02627=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02627.java,43,BenchmarkTest02627=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02627.java,66,"{call verifyUserPassword('foo','bar')}",,89
7409,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/pathtraver-03/BenchmarkTest02565?BenchmarkTest02565=FileName&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02565.java,43,BenchmarkTest02565=FileName&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Now ready to write to file: C&#x3a;&#x5c;Users&#x5c;YuukiE&#x5c;Documents&#x5c;CX&#x5c;workspace&#x5c;Benchmark&#x5c;target&#x5c;cargo&#x5c;configurations&#x5c;tomcat8x&#x5c;testfiles&#x5c;FileName,,79
7445,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02625?BenchmarkTest02625=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02625.java,43,BenchmarkTest02625=verifyUserPassword%28%27foo%27%2C%27bar%27%29&password=&username=,org/owasp/benchmark/testcode/BenchmarkTest02625.java,66,"{call verifyUserPassword('foo','bar')}",,89
7416,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02578?BenchmarkTest02578=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02578.java,43,BenchmarkTest02578=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7417,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02579?BenchmarkTest02579=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02579.java,43,BenchmarkTest02579=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7418,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02580?BenchmarkTest02580=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02580.java,43,BenchmarkTest02580=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
7419,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02582?BenchmarkTest02582=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02582.java,43,BenchmarkTest02582=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
7420,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02583?BenchmarkTest02583=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02583.java,43,BenchmarkTest02583=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7421,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02584?BenchmarkTest02584=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02584.java,43,BenchmarkTest02584=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText_SafeStuff,,79
7422,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02585?BenchmarkTest02585=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02585.java,43,BenchmarkTest02585=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeTex,,79
7423,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02586?BenchmarkTest02586=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02586.java,43,BenchmarkTest02586=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7424,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02587?BenchmarkTest02587=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02587.java,43,BenchmarkTest02587=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Formatted like: a and SafeText.,,79
7431,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/xss-05/BenchmarkTest02600?BenchmarkTest02600=SafeText&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02600.java,43,BenchmarkTest02600=SafeText&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,SafeText,,79
7395,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02545,POST,org/owasp/benchmark/testcode/BenchmarkTest02545.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02545.java,55,"INSERT INTO users (username, password) VALUES ('foo','bar')",,89
7399,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/pathtraver-03/BenchmarkTest02555?BenchmarkTest02555=FileName&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02555.java,43,BenchmarkTest02555=FileName&password=&username=,org/apache/catalina/core/ApplicationFilterChain.java,140,Access to file: 'FileName' created. But file doesn't exist yet.,,79
7392,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02543,POST,org/owasp/benchmark/testcode/BenchmarkTest02543.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02543.java,55,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7390,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02542?BenchmarkTest02542=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02542.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02542.java,55,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7381,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02533,POST,org/owasp/benchmark/testcode/BenchmarkTest02533.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02533.java,55,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7386,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02535,POST,org/owasp/benchmark/testcode/BenchmarkTest02535.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02535.java,55,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7387,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02537?BenchmarkTest02537=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02537.java,43,bar,org/springframework/jdbc/core/JdbcTemplate.java,569,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7384,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02534,POST,org/owasp/benchmark/testcode/BenchmarkTest02534.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02534.java,55,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7378,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02531,POST,org/owasp/benchmark/testcode/BenchmarkTest02531.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02531.java,55,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7379,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02532?BenchmarkTest02532=bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02532.java,43,bar,org/owasp/benchmark/testcode/BenchmarkTest02532.java,55,SELECT * from USERS where USERNAME=? and PASSWORD='bar',,89
7374,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02528,POST,org/owasp/benchmark/testcode/BenchmarkTest02528.java,43,"verifyUserPassword('foo','bar')",org/owasp/benchmark/testcode/BenchmarkTest02528.java,55,"{call verifyUserPassword('foo','bar')}",,89
7375,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02530,POST,org/owasp/benchmark/testcode/BenchmarkTest02530.java,43,"verifyUserPassword('foo','bar')",org/owasp/benchmark/testcode/BenchmarkTest02530.java,55,"{call verifyUserPassword('foo','bar')}",,89
7368,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-03/BenchmarkTest02517?BenchmarkTest02517=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02517.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02517.java,55,FOO=echo Injection,,78
7367,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02516,POST,org/owasp/benchmark/testcode/BenchmarkTest02516.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02516.java,55,FOO=echo Injection,,78
7366,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02515,POST,org/owasp/benchmark/testcode/BenchmarkTest02515.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02515.java,57,FOO=echo Injection,,78
7365,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02514,POST,org/owasp/benchmark/testcode/BenchmarkTest02514.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02514.java,57,FOO=echo Injection,,78
7364,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02512?BenchmarkTest02512=FOO%3Decho+Injection&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02512.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02512.java,58,FOO=echo Injection,,78
7363,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02511,POST,org/owasp/benchmark/testcode/BenchmarkTest02511.java,43,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02511.java,58,FOO=echo Injection,,78
7342,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/hash-02/BenchmarkTest02478,POST,org/owasp/benchmark/testcode/BenchmarkTest02478.java,43,someSecret,org/apache/catalina/core/ApplicationFilterChain.java,140,Sensitive value 'someSecret' hashed and stored<br/> Hash Test java.security.MessageDigest.getInstance(java.lang.String) executed,,79
7362,Session_Id_Disclosure,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/securecookie-00/BenchmarkTest02507?BenchmarkTest02507=whatever&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02507.java,68,https,org/owasp/benchmark/testcode/BenchmarkTest02507.java,68,https,,
7331,XSS,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/crypto-02/BenchmarkTest02458,POST,org/owasp/benchmark/testcode/BenchmarkTest02458.java,43,someSecret,org/apache/catalina/core/ApplicationFilterChain.java,140,"Sensitive value: 'someSecret' encrypted and stored<br/> Crypto Test javax.crypto.Cipher.getInstance(java.lang.String,java.security.Provider) executed",,79
7324,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02453,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/springframework/jdbc/core/JdbcTemplate.java,455,SELECT TOP 1 userid from USERS where USERNAME='foo' and PASSWORD='bar',,89
7325,SQL_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/sqli-05/BenchmarkTest02454,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,bar,org/owasp/benchmark/testcode/BenchmarkTest02454.java,53,SELECT * from USERS where USERNAME='foo' and PASSWORD='bar',,89
7337,LDAP_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/ldapi-00/BenchmarkTest02472?BenchmarkTest02472=Ms+Bar&password=&username=,POST,org/owasp/benchmark/testcode/BenchmarkTest02472.java,43,Ms Bar,org/owasp/benchmark/testcode/BenchmarkTest02472.java,63,(&(objectclass=person))(|(uid=Ms Bar)(street={0})),,90
7312,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02429,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,localhost,org/owasp/benchmark/testcode/BenchmarkTest02429.java,70,localhost,,78
7313,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02430,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,.,org/owasp/benchmark/testcode/BenchmarkTest02430.java,72,.,,78
7314,Command_Injection,HIGH,2020/02/14 08:36,RECURRENT,TO_VERIFY,/cmdi-02/BenchmarkTest02431,POST,org/owasp/benchmark/helpers/SeparateClassRequest.java,33,FOO=echo Injection,org/owasp/benchmark/testcode/BenchmarkTest02431.java,56,FOO=echo Injection,,78
